tweet_id,tweet,tweet_clean,created_at,month,label_true,label_encoded
1.41854e+18,"when he killed himself, junior seau intentionally shot himself in the chest so they could study how badly his brain was damaged by football yet guys who continue to play the sport are worried they'll get sick from the covid vaccine.","when he killed himself, junior seau intentionally shot himself in the chest so they could study how badly his brain was damaged by football yet guys who continue to play the sport are worried they'll get sick from the covid vaccine.",2021-07-23 11:42:59+00:00,21-Jul,against,0
1.40536e+18,my indon helper kakak’s family back home are all vaccinated. kampung pedalaman giler for the record.,my indon helper kakak’s family back home are all vaccinated. kampung pedalaman giler for the record.,2021-06-17 03:09:27+00:00,21-Jun,in-favor,1
1.43095e+18,"on natural immunity, francis collins is misleading the public. kentucky study shows less reinfections after covid disease plus vaccine than covid only (both very low). he falsely claims less reinfections after vaccine than after covid disease..","on natural immunity, francis collins is misleading the public. kentucky study shows less reinfections after covid disease plus vaccine than covid only (both very low). he falsely claims less reinfections after vaccine than after covid disease..",2021-08-26 17:34:10+00:00,21-Aug,in-favor,1
1.52243e+18,"it’s not just a rumour, my friends. “b.c. has thrown out more than 650,000 doses of covid-19 vaccines, or about five per cent of the 12 million doses received from the federal government…”","it’s not just a rumour, my friends. “b.c. has thrown out more than 650,000 doses of covid-19 vaccines, or about five per cent of the 12 million doses received from the federal government…”",2022-05-06 04:06:27+00:00,22-May,in-favor,1
1.38634e+18,"want to get the #covid19 vaccine today? there are walk-up pfizer vaccine appointments available today at the gallivan community center in mattapan. first come, first served. no appointment or pre-registration needed. just show up. 10am -  1pm today.","want to get the #covid19 vaccine today? there are walk-up pfizer vaccine appointments available today at the gallivan community center in mattapan. first come, first served. no appointment or pre-registration needed. just show up. 10am -  1pm today.",2021-04-25 15:30:44+00:00,21-Apr,in-favor,1
1.42616e+18,the biden admin is discussing mandating vaccines for interstate travel,the biden admin is discussing mandating vaccines for interstate travel,2021-08-13 12:40:09+00:00,21-Aug,in-favor,1
1.39208e+18,alberta stops giving first doses of oxford-astrazeneca covid-19 vaccine #cdnpoli,alberta stops giving first doses of oxford-astrazeneca covid-19 vaccine #cdnpoli,2021-05-11 11:51:02+00:00,21-May,against,0
1.35385e+18,i thought all health care professionals could get vaccinated in our state...1a i think...but we don't have enough vaccine so hard to get appointment. i think i can just show up with my license. it seems to me you should fall under cdc 1a guidelines.,i thought all health care professionals could get vaccinated in our state...1a i think...but we don't have enough vaccine so hard to get appointment. i think i can just show up with my license. it seems to me you should fall under cdc 1a guidelines.,2021-01-25 23:37:30+00:00,21-Jan,in-favor,1
1.3799e+18,a close acquaintance of mine died from covid on sunday. what saddens me about her death is that she was offered the vaccine but refused because she wanted to see how others reacted.,a close acquaintance of mine died from covid on sunday. what saddens me about her death is that she was offered the vaccine but refused because she wanted to see how others reacted.,2021-04-07 21:01:11+00:00,21-Apr,in-favor,1
1.41256e+18,"getting vax’ed is not “patriotic duty”. serving in the military is though. getting vax’ed is a personal choice, i might consider if there were long term studies or if manufacturer had any liability… i also had covid and was fine, science says i have more immunities than the vax","getting vax’ed is not “patriotic duty”. serving in the military is though. getting vax’ed is a personal choice, i might consider if there were long term studies or if manufacturer had any liability… i also had covid and was fine, science says i have more immunities than the vax",2021-07-06 23:56:15+00:00,21-Jul,against,0
1.34716e+18,it takes 4 years to roll out vaccine that may protect for two years. not such a great solution. ..,it takes 4 years to roll out vaccine that may protect for two years. not such a great solution. ..,2021-01-07 12:38:07+00:00,21-Jan,against,0
1.47926e+18,all vaccinated participants with severe covid-19 in cdc study had at least one risk factor,all vaccinated participants with severe covid-19 in cdc study had at least one risk factor,2022-01-07 01:21:47+00:00,22-Jan,against,0
1.37043e+18,"lansing, mich. (ap) — michigan: all adults will be eligible for covid-19 vaccine starting april 5; detroit to get mass vaccination site.","lansing, mich. (ap) — michigan: all adults will be eligible for covid-19 vaccine starting april 5; detroit to get mass vaccination site.",2021-03-12 17:55:19+00:00,21-Mar,in-favor,1
1.38858e+18,india’s vaccines supremo hints that he may start producing in britain and tells martin fletcher about threatening calls from the rich and powerful,india’s vaccines supremo hints that he may start producing in britain and tells martin fletcher about threatening calls from the rich and powerful,2021-05-01 19:56:23+00:00,21-May,neutral-or-unclear,2
1.42339e+18,"we're back to stage 5, so vaxxed or not, bring your mask!","we're back to stage 5, so vaxxed or not, bring your mask!",2021-08-05 21:16:30+00:00,21-Aug,neutral-or-unclear,2
1.43574e+18,"it's been several hours since we learnt that put all our lives at risk by not meeting with pfizer, yet he is still the minister for health...australia has a moral obligation to vote this government out..#auspol #sackhunt","it's been several hours since we learnt that put all our lives at risk by not meeting with pfizer, yet he is still the minister for health...australia has a moral obligation to vote this government out..#auspol #sackhunt",2021-09-08 22:51:05+00:00,21-Sep,neutral-or-unclear,2
1.43517e+18,"we need to understand that, getting vaccine 💉 doesn’t necessarily mean we won’t get covid-19 ever , it just makes our immune system stronger enough to fight covid incase we get it .","we need to understand that, getting vaccine 💉 doesn’t necessarily mean we won’t get covid-19 ever , it just makes our immune system stronger enough to fight covid incase we get it .",2021-09-07 09:02:41+00:00,21-Sep,in-favor,1
1.42405e+18,"average covid hospital stay: $73,300..average vaccine: $0.00","average covid hospital stay: $73,300..average vaccine: $0.00",2021-08-07 16:35:46+00:00,21-Aug,in-favor,1
1.36717e+18,"having a vaccinated governor decide to completely reopen texas is like having a bunch of millionaire senators decide you don't need $15/hr. they can see the harm it would cause, it just won't affect them.","having a vaccinated governor decide to completely reopen texas is like having a bunch of millionaire senators decide you don't need $15/hr. they can see the harm it would cause, it just won't affect them.",2021-03-03 18:04:06+00:00,21-Mar,against,0
1.39716e+18,and they get to fight with idiots about vaccination and masks!,and they get to fight with idiots about vaccination and masks!,2021-05-25 12:09:58+00:00,21-May,neutral-or-unclear,2
1.41257e+18,it’s statistically evident…and they’re also the reason why biden didn’t make his goal for july 4th vax rate…which of course the guilty party is throwing in our faces.,it’s statistically evident…and they’re also the reason why biden didn’t make his goal for july 4th vax rate…which of course the guilty party is throwing in our faces.,2021-07-07 00:26:37+00:00,21-Jul,neutral-or-unclear,2
1.4653e+18,"you sound like an anti-vaxer yourself!.you are overcomplicating the ""logistical"" issues..i know of companies who have arranged for doh to come and vaccinate at workplaces. .we are blessed with a chc on every corner in  this country, and that doesn't even account for the mobile /2","you sound like an anti-vaxer yourself!.you are overcomplicating the ""logistical"" issues..i know of companies who have arranged for doh to come and vaccinate at workplaces. .we are blessed with a chc on every corner in  this country, and that doesn't even account for the mobile /2",2021-11-29 12:45:33+00:00,21-Nov,in-favor,1
1.44705e+18,"this is a no brainer. mandatory vaccination in all universities. it’s not enough to talk the talk, you have to walk the walk. « opinion: here's a better way for mcgill to honour dr. anthony fauci | montreal gazette »","this is a no brainer. mandatory vaccination in all universities. it’s not enough to talk the talk, you have to walk the walk. « opinion: here's a better way for mcgill to honour dr. anthony fauci | montreal gazette »",2021-10-10 03:58:55+00:00,21-Oct,in-favor,1
1.406e+18,attention: unvaccinated people last week the extremely contagious delta variant was 6% of our cases nationally.  this week it's 10%!   it will spread very quickly!!  get vaccinated!,attention: unvaccinated people last week the extremely contagious delta variant was 6% of our cases nationally.  this week it's 10%!   it will spread very quickly!!  get vaccinated!,2021-06-18 21:27:32+00:00,21-Jun,in-favor,1
